edge_type_id target_query source_query model_template target_sections syn_weight delay dynamics_params distance_range
102 pop_name=='Exc' pop_name=='Exc' exp2syn ['soma'] 0.05 0 ExcToExc.json "[0.0, 999.9]"
103 pop_name=='Inh' pop_name=='Exc' exp2syn ['soma'] 0.0 0 ExcToInh.json "[0.0, 999.9]"
